,user_id,trajets,billettique_type,billettique_end_date,billettique_tickets_left,centres d'intérêts,lieux favoris,km de marche dans les 90 derniers jours,PMR,intérêt événements,it_associée
882,883,"[['Concorde', 'Nation', 'Métro 1', '22:30'], ['Nation', 'Charles de Gaulle - Étoile', 'Métro 2', '6:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Cinéma']","[[48.870665237757144, 2.334513123140573], [48.830022202533954, 2.3698994226355286]]",26.10070747529241,False,1,[]
883,884,"[['La Défense', 'Nation', 'Métro 1', '9:30'], ['Hôtel de Ville', 'Trocadéro', 'Bus 72', '5:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Sport']","[[48.816714511326126, 2.391413287238076], [48.828000994151715, 2.4112101629472895]]",111.19638250404644,False,4,[]
884,885,"[['Balard', 'Invalides', 'Métro 8', '11:30'], ['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '13:30']]",Ticket t+,,4.0,"['Cuisine', 'Sport']","[[48.82294454828408, 2.3586667721325485], [48.812363703920745, 2.2905210838270986]]",33.444550316102095,False,1,[]
885,886,"[['Invalides', 'Bastille', 'Métro 8', '10:30'], ['Balard', 'Créteil', 'Métro 8', '9:00']]",Ticket t+,,3.0,"['Cinéma', 'Musique']","[[48.868645540758344, 2.333793647298306], [48.897746184749195, 2.328343711770077]]",69.25712779208513,False,1,[]
886,887,"[['République', 'Pont de Levallois', 'Métro 3', '15:30'], ['Nation', 'Trocadéro', 'Métro 6', '21:00']]",Ticket t+,,1.0,"['Sport', 'Musique']","[[48.88932367618462, 2.3296732835844236], [48.86220589361642, 2.330752096059276]]",108.60391224781839,False,1,[]
887,888,"[['Trocadéro', 'Montparnasse', 'Métro 6', '5:30'], ['La Défense', 'Nation', 'Métro 1', '21:30']]",Navigo Mois,2024-12-01,,"['Randonnée et nature', 'Art et artisanat']","[[48.875394464987494, 2.3866407348377825], [48.883863284626415, 2.390295428546679]]",120.19068464531989,False,3,[]
888,889,"[['Châtelet', 'Robinson', 'RER B', '7:00'], ['La Courneuve', 'Villejuif', 'Métro 7', '10:30']]",Navigo Semaine,2024-11-25,,"['Sport', 'Voyages']","[[48.88933043929278, 2.3665109190345452], [48.841590260625225, 2.2746428431610823]]",35.34322457521826,False,1,[]
889,890,"[['Mairie de Montrouge', 'Montparnasse', 'Métro 4', '18:30'], ['Odéon', 'Boulogne', 'Métro 10', '10:30']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Voyages']","[[48.812834450060755, 2.3576518301772076], [48.8728396436515, 2.363963877876373]]",76.87678304773453,False,2,[]
890,891,"[['La Motte-Picquet', 'Boulogne', 'Métro 10', '12:00'], ['Montparnasse', 'Châtelet', 'Métro 4', '22:00']]",Ticket t+,,2.0,"['Cinéma', 'Musique']","[[48.862738948721145, 2.3670406654739513], [48.83016180325381, 2.3056596199829675]]",85.74010450762113,False,2,[]
891,892,"[['Robinson', 'Châtelet', 'RER B', '10:00'], ['Opéra', 'République', 'Métro 3', '12:30']]",Ticket t+,,2.0,"['Cuisine', 'Voyages']","[[48.895615312258855, 2.371461007221413], [48.86518332827372, 2.3987112726526436]]",43.71867635432721,False,3,[]
892,893,"[['Aéroport CDG', 'Gare du Nord', 'RER B', '10:00'], ['Trocadéro', 'Charles de Gaulle - Étoile', 'Métro 6', '18:00']]",Ticket t+,,0.0,"['Musique', 'Voyages']","[[48.81208540105491, 2.35109295682225], [48.886984313440934, 2.3161427508633423]]",23.380606433736304,False,5,[]
893,894,"[['Châtelet', 'Denfert-Rochereau', 'RER B', '12:30'], ['Montparnasse', 'Nation', 'Métro 6', '9:30']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Voyages']","[[48.823046788570025, 2.3580978441285767], [48.832695295947495, 2.358159571482967]]",68.76150856409151,True,3,[]
894,895,"[['Balard', 'Bastille', 'Métro 8', '14:30'], ['Pont de Levallois', 'Saint-Lazare', 'Métro 3', '6:00']]",Ticket t+,,4.0,"['Cinéma', 'Cuisine']","[[48.85931431450339, 2.26722648424841], [48.852847270473724, 2.2923194997034795]]",67.12244307237901,False,3,[]
895,896,"[['Trocadéro', 'Hôtel de Ville', 'Bus 72', '14:30'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '8:00']]",Navigo Mois,2024-12-01,,"['Sport', 'Randonnée et nature']","[[48.83564235993079, 2.330435478750781], [48.823506460955684, 2.3800022268325294]]",45.145962626184875,False,1,[]
896,897,"[['Châtelet', 'Luxembourg', 'Bus 38', '10:30'], ['La Motte-Picquet', 'Boulogne', 'Métro 10', '6:00']]",Navigo Mois,2024-12-01,,"['Sport', 'Musique']","[[48.85554136341657, 2.295476172735002], [48.8125568911415, 2.292218667363294]]",66.02267865692345,False,1,[]
897,898,"[['Trocadéro', 'Pont de Sèvres', 'Métro 9', '7:00'], ['Châtelet', 'Gare du Nord', 'RER B', '22:30']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Voyages']","[[48.83281260736632, 2.268550775053066], [48.85419124965065, 2.37584065725961]]",77.95882651431914,False,5,[]
898,899,"[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '22:30'], ['Bastille', 'Opéra', 'Métro 8', '14:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Musique']","[[48.863478561442435, 2.3589588495011036], [48.88947044961195, 2.357876662380988]]",32.83185556165533,False,1,[]
899,900,"[['Trocadéro', 'Mairie de Montreuil', 'Métro 9', '8:30'], ['Gare du Nord', 'Aéroport CDG', 'RER B', '6:00']]",Ticket t+,,1.0,"['Lecture', 'Cinéma']","[[48.81124865846168, 2.3958264066433146], [48.89769666440785, 2.3157482147230692]]",132.31197836211376,False,2,[]
900,901,"[['Pont de Sèvres', 'République', 'Métro 9', '6:00'], ['République', 'Opéra', 'Métro 3', '9:00']]",Ticket t+,,0.0,"['Voyages', 'Jeux vidéo']","[[48.88278688738187, 2.406294236403025], [48.896386627384885, 2.387751228169144]]",127.21981374568784,False,3,[]
901,902,"[['Créteil', 'Bastille', 'Métro 8', '13:00'], ['Trocadéro', 'Montparnasse', 'Métro 6', '7:30']]",Ticket t+,,1.0,"['Voyages', 'Jeux vidéo']","[[48.89768957890138, 2.373220602238955], [48.84182664245973, 2.4191081166297446]]",89.12453284739433,True,2,[]
902,903,"[['Versailles', ""Musée d'Orsay"", 'RER C', '6:30'], ['République', 'Gambetta', 'Métro 3', '18:00']]",Navigo Mois,2024-12-01,,"['Art et artisanat', 'Musique']","[[48.81958382879545, 2.2770965048711234], [48.850874328168, 2.383907635619036]]",119.3214297865937,False,1,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
903,904,"[['Bastille', 'Concorde', 'Métro 1', '10:00'], ['Odéon', 'Boulogne', 'Métro 10', '9:30']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Voyages']","[[48.85809014828017, 2.4133573852630246], [48.84544394990377, 2.3782455003433007]]",32.52251015815357,False,3,[]
904,905,"[['Barbès', 'Mairie de Montrouge', 'Métro 4', '16:00'], ['Pont de Sèvres', 'Mairie de Montreuil', 'Métro 9', '14:00']]",Navigo Mois,2024-12-01,,"['Art et artisanat', 'Sport']","[[48.85127198463015, 2.3045324116109445], [48.8652324852676, 2.331553200422898]]",74.12469905993699,False,5,[]
905,906,"[['Aéroport CDG', 'Châtelet', 'RER B', '17:00'], ['La Défense', 'Bastille', 'Métro 1', '20:00']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Jeux vidéo']","[[48.885648345808505, 2.3295248854920496], [48.841041419153974, 2.257966554350058]]",78.74799649617722,False,1,[]
906,907,"[['Trocadéro', 'Hôtel de Ville', 'Bus 72', '12:30'], ['Montparnasse', 'Trocadéro', 'Métro 6', '14:00']]",Navigo Mois,2024-12-01,,"['Randonnée et nature', 'Cinéma']","[[48.89105334573555, 2.344575390010612], [48.86670815243713, 2.367016967589427]]",96.27002571042223,True,2,[]
907,908,"[['Opéra', 'Balard', 'Métro 8', '13:00'], ['Odéon', ""Gare d'Austerlitz"", 'Métro 10', '15:30']]",Navigo Mois,2024-12-01,,"['Sport', 'Lecture']","[[48.854172310341006, 2.4034165285375777], [48.898886233584726, 2.2603606180345603]]",23.9402383439488,False,3,[]
908,909,"[['Porte de Clignancourt', 'Châtelet', 'Métro 4', '12:00'], ['Charles de Gaulle - Étoile', 'Marne-la-Vallée', 'RER A', '22:00']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Cinéma']","[[48.85130969689266, 2.2633057296298684], [48.891853832451325, 2.329103254147025]]",82.13019692882511,False,5,[]
909,910,"[['Gare du Nord', 'Châtelet', 'Bus 38', '21:00'], ['Mairie de Montrouge', 'Montparnasse', 'Métro 4', '5:00']]",Ticket t+,,0.0,"['Sport', 'Cinéma']","[[48.823128396011455, 2.31304085830609], [48.81050166146392, 2.281854316181365]]",31.937037348825765,False,2,[]
910,911,"[['La Défense', 'Bastille', 'Métro 1', '20:30'], ['Charles de Gaulle - Étoile', 'Anvers', 'Métro 2', '19:00']]",Navigo Semaine,2024-11-25,,"['Musique', 'Lecture']","[[48.851112899714934, 2.3641912550620137], [48.86933268216192, 2.380623950055763]]",62.944031793883795,False,5,[]
911,912,"[['La Défense', 'Nation', 'RER A', '16:00'], ['Charles de Gaulle - Étoile', 'Porte Dauphine', 'Métro 2', '17:00']]",Ticket t+,,2.0,"['Randonnée et nature', 'Cinéma']","[[48.880924443892575, 2.262489834784199], [48.84176643605033, 2.2987074611227243]]",37.64201027958786,False,4,[]
912,913,"[['Invalides', 'Versailles', 'RER C', '9:00'], ['Créteil', 'Balard', 'Métro 8', '9:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Technologie et gadgets']","[[48.856814084979234, 2.2918587576120633], [48.83458423091245, 2.389067168721567]]",48.92304119944969,False,1,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
913,914,"[[""Chaussée d'Antin"", 'République', 'Métro 9', '22:00'], ['Châtelet', 'Gare du Nord', 'RER B', '9:30']]",Navigo Mois,2024-12-01,,"['Randonnée et nature', 'Voyages']","[[48.86979707817534, 2.286139268023354], [48.87721325922387, 2.348817536691648]]",118.48593280271743,False,3,[]
914,915,"[['Gare du Nord', ""Porte d'Orléans"", 'Bus 38', '16:00'], ['Nation', 'Concorde', 'Métro 1', '20:30']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Jeux vidéo']","[[48.854916374301375, 2.334215942655255], [48.84909385632996, 2.3341414968223217]]",59.7084866413639,False,4,[]
915,916,"[['Boulogne', 'La Motte-Picquet', 'Métro 10', '18:00'], [""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '15:00']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Technologie et gadgets']","[[48.89678146699348, 2.3840227040590456], [48.89934183586651, 2.3169108299292653]]",133.44712952477627,False,2,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
916,917,"[['Barbès', 'Mairie de Montrouge', 'Métro 4', '22:30'], [""Place d'Italie"", 'Bastille', 'Métro 5', '21:30']]",Navigo Semaine,2024-11-25,,"['Musique', 'Art et artisanat']","[[48.87233682469015, 2.3388684241077624], [48.86355644569093, 2.316380815725141]]",61.61417008040365,False,4,[]
917,918,"[['Montparnasse', 'Mairie de Montrouge', 'Métro 4', '21:00'], ['La Courneuve', 'Opéra', 'Métro 7', '10:00']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Musique']","[[48.82698771263769, 2.3226697125053266], [48.887351959152376, 2.2792503646942106]]",94.9438787427419,False,4,[]
918,919,"[[""Chaussée d'Antin"", 'Pont de Sèvres', 'Métro 9', '13:30'], [""Chaussée d'Antin"", 'Pont de Sèvres', 'Métro 9', '21:00']]",Ticket t+,,2.0,"['Cuisine', 'Voyages']","[[48.83036814882505, 2.3861505535406087], [48.81653303670938, 2.3091016690550825]]",92.2847281734504,False,3,[]
919,920,"[['Trocadéro', ""Chaussée d'Antin"", 'Métro 9', '9:30'], ['Villejuif', ""Place d'Italie"", 'Métro 7', '5:00']]",Navigo Semaine,2024-11-25,,"['Art et artisanat', 'Musique']","[[48.84438826036637, 2.405525202240731], [48.89497096658251, 2.391420481592041]]",78.90262360291128,False,5,[]
920,921,"[['Bastille', 'Champs-Elysées', 'Métro 1', '10:30'], ['Charles de Gaulle - Étoile', 'Nation', 'RER A', '7:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Lecture']","[[48.83665136722285, 2.381557757403121], [48.810445999933314, 2.294527354376864]]",53.507216242702334,False,5,[]
921,922,"[['La Courneuve', ""Place d'Italie"", 'Métro 7', '14:30'], ['Villejuif', ""Place d'Italie"", 'Métro 7', '16:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Art et artisanat']","[[48.86191204937285, 2.2916237915909146], [48.83860030299448, 2.290453312526154]]",87.41845915410947,False,5,[]
922,923,"[['Charles de Gaulle - Étoile', 'Marne-la-Vallée', 'RER A', '9:00'], ['Marne-la-Vallée', 'La Défense', 'RER A', '14:30']]",Navigo Semaine,2024-11-25,,"['Sport', 'Cuisine']","[[48.879783804870875, 2.27944895311295], [48.82854433892733, 2.264108966847937]]",122.22780928799783,False,5,[]
923,924,"[['Montparnasse', 'Nation', 'Métro 6', '7:00'], ['Créteil', 'Bastille', 'Métro 8', '13:00']]",Navigo Semaine,2024-11-25,,"['Sport', 'Lecture']","[[48.84749538237576, 2.2677335492937893], [48.83103662973574, 2.39535874697479]]",112.65258250981489,False,2,[]
924,925,"[[""Place d'Italie"", 'République', 'Métro 5', '8:30'], ['Odéon', 'Boulogne', 'Métro 10', '6:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Lecture']","[[48.84797088820672, 2.4147879037145916], [48.82144295235906, 2.359141911184682]]",92.8243893731189,False,2,[]
925,926,"[['Porte Dauphine', 'Anvers', 'Métro 2', '8:30'], ['République', 'Bobigny', 'Métro 5', '12:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Randonnée et nature']","[[48.86227627049578, 2.3585105930337584], [48.87068495621416, 2.356164496890125]]",85.22845179576227,False,1,[]
926,927,"[['Anvers', 'Nation', 'Métro 2', '18:00'], ['Bastille', 'Créteil', 'Métro 8', '9:30']]",Ticket t+,,1.0,"['Voyages', 'Art et artisanat']","[[48.87896887922864, 2.325503432288413], [48.822147501634774, 2.3327387030765494]]",119.91634545666591,False,5,[]
927,928,"[['Charles de Gaulle - Étoile', 'La Défense', 'RER A', '12:30'], ['Boulogne', 'Odéon', 'Métro 10', '22:00']]",Navigo Semaine,2024-11-25,,"['Musique', 'Art et artisanat']","[[48.892825913017695, 2.254136331071207], [48.8635421022749, 2.282690832133446]]",92.6130204055636,False,2,[]
928,929,"[['Trocadéro', 'Hôtel de Ville', 'Bus 72', '16:00'], ['Châtelet', 'Porte de Clignancourt', 'Métro 4', '8:00']]",Navigo Mois,2024-12-01,,"['Jeux vidéo', 'Cinéma']","[[48.82951710109781, 2.251143280100178], [48.832814728992396, 2.27328227865394]]",90.3348625378144,False,3,[]
929,930,"[['Mairie de Montrouge', 'Montparnasse', 'Métro 4', '6:00'], ['Créteil', 'Balard', 'Métro 8', '5:30']]",Ticket t+,,1.0,"['Voyages', 'Cinéma']","[[48.87864427594433, 2.28438663010731], [48.87226145548595, 2.270546082982177]]",52.21161315048198,True,1,[]
930,931,"[['Nation', 'Porte Dauphine', 'Métro 2', '13:30'], ['Opéra', 'La Courneuve', 'Métro 7', '22:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Cuisine']","[[48.84656561972584, 2.3332027605176173], [48.816196777250006, 2.342156219740734]]",80.00868901958218,False,4,[]
931,932,"[['Montparnasse', 'Mairie de Montrouge', 'Métro 4', '8:30'], ['Nation', 'Trocadéro', 'Métro 6', '15:30']]",Ticket t+,,1.0,"['Cinéma', 'Voyages']","[[48.893327975860956, 2.396040036902043], [48.852715443188806, 2.2533926666295745]]",64.04421355319583,False,3,[]
932,933,"[['Versailles', ""Musée d'Orsay"", 'RER C', '10:00'], ['Bastille', 'Invalides', 'Métro 8', '21:00']]",Navigo Semaine,2024-11-25,,"['Art et artisanat', 'Sport']","[[48.85688494055669, 2.2617103927756146], [48.82137974215443, 2.3299657366228774]]",48.13671224293173,False,1,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
933,934,"[['Odéon', 'La Motte-Picquet', 'Métro 10', '22:00'], ['Boulogne', 'Odéon', 'Métro 10', '22:00']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Musique']","[[48.83364618149601, 2.4095611284006955], [48.89087667674903, 2.28760566324793]]",52.64517528429191,False,3,[]
934,935,"[[""Chaussée d'Antin"", 'Trocadéro', 'Métro 9', '18:30'], ['République', ""Chaussée d'Antin"", 'Métro 9', '21:30']]",Navigo Semaine,2024-11-25,,"['Randonnée et nature', 'Technologie et gadgets']","[[48.85446701216538, 2.396904253378297], [48.85017295393591, 2.3193134127259514]]",52.559806524290025,False,2,[]
935,936,"[['Pont de Levallois', 'République', 'Métro 3', '14:00'], ['Opéra', 'République', 'Métro 3', '17:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Cinéma']","[[48.83429190604267, 2.4001834986131962], [48.861372618551044, 2.361969845916414]]",29.152032928781665,False,2,[]
936,937,"[['Nation', 'La Défense', 'Métro 1', '13:30'], ['La Courneuve', 'Villejuif', 'Métro 7', '12:30']]",Navigo Semaine,2024-11-25,,"['Sport', 'Cinéma']","[[48.89638067624354, 2.3560352807818203], [48.85987760140146, 2.368096642350223]]",113.18954901757093,False,1,[]
937,938,"[['Boulogne', ""Gare d'Austerlitz"", 'Métro 10', '11:00'], ['La Défense', 'Nation', 'RER A', '13:00']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Voyages']","[[48.826200520367536, 2.3985297499777953], [48.82455639727427, 2.314053473915618]]",89.35736070670816,False,3,[]
938,939,"[['République', 'Pont de Levallois', 'Métro 3', '8:30'], ['Gare du Nord', 'Luxembourg', 'Bus 38', '19:00']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Technologie et gadgets']","[[48.88357297571448, 2.3016065693510814], [48.899131515067126, 2.3350316102245734]]",31.72475827578339,False,5,[]
