user_id;trajets;billettique_type;billettique_end_date;billettique_tickets_left;centres d'intérêts;lieux favoris;km de marche dans les 90 derniers jours;PMR;intérêt événements
884;"[[""Place d'Italie"", 'Bastille', 'Métro 5', '16:30'], ['Porte Dauphine', 'Nation', 'Métro 2', '18:00']]";Navigo Mois;2024-12-01;;['Technologie et gadgets', 'Randonnée et nature'];[[48.81942207465701, 2.309880820079854], [48.8250182535075, 2.2587372715874623]];71.38533117160395;False;1
885;[['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '21:30'], ['Gare du Nord', 'Luxembourg', 'Bus 38', '13:00']];Navigo Semaine;2024-11-25;;['Sport', 'Musique'];[[48.89398440598065, 2.302744522195514], [48.82922446549797, 2.3999681920412383]];55.98148522727432;False;4
886;"[['Luxembourg', 'Châtelet', 'Bus 38', '12:00'], ['La Motte-Picquet', ""Gare d'Austerlitz"", 'Métro 10', '11:00']]";Navigo Mois;2024-12-01;;['Voyages', 'Cuisine'];[[48.85473446207154, 2.4085444917261447], [48.81442732984004, 2.2769420129024525]];33.49559041017342;False;3
887;[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '18:30'], ['Anvers', 'Porte Dauphine', 'Métro 2', '20:00']];Navigo Semaine;2024-11-25;;['Cuisine', 'Sport'];[[48.869638229041385, 2.385074871123773], [48.81822825003625, 2.3030348729441386]];35.0102203997743;False;5
888;"[['Gare du Nord', ""Place d'Italie"", 'Métro 5', '9:30'], [""Musée d'Orsay"", ""Gare d'Austerlitz"", 'RER C', '15:30']]";Ticket t+;;0.0;['Voyages', 'Art et artisanat'];[[48.84216893776787, 2.2590828148269], [48.81026326950099, 2.336108774884076]];106.96642856220171;False;4
889;[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '8:30'], ['Mairie de Montrouge', 'Châtelet', 'Métro 4', '16:00']];Navigo Mois;2024-12-01;;['Lecture', 'Art et artisanat'];[[48.833206330372754, 2.367488489255198], [48.83155120639385, 2.2907592484587624]];112.3966746708262;False;5
890;[['Opéra', 'Gambetta', 'Métro 3', '5:30'], ['Hôtel de Ville', 'Trocadéro', 'Bus 72', '19:00']];Ticket t+;;3.0;['Musique', 'Technologie et gadgets'];[[48.854717979083354, 2.4103409586935487], [48.860533499208145, 2.350037172077689]];100.14669367850975;False;3
891;[['Pont de Levallois', 'Gambetta', 'Métro 3', '17:00'], ['Bobigny', 'Bastille', 'Métro 5', '8:30']];Navigo Mois;2024-12-01;;['Lecture', 'Musique'];[[48.85456232217001, 2.2750928707834412], [48.87379194724757, 2.409077292002199]];50.66669267301932;False;5
892;[['Luxembourg', 'Gare du Nord', 'Bus 38', '7:30'], ['Nation', 'Trocadéro', 'Métro 6', '16:30']];Navigo Mois;2024-12-01;;['Musique', 'Cinéma'];[[48.889711116853555, 2.3629845986127664], [48.89978617913361, 2.3934426652963605]];70.3143235320303;False;3
893;"[['Barbès', 'Porte de Clignancourt', 'Métro 4', '18:30'], [""Place d'Italie"", 'Gare du Nord', 'Métro 5', '8:00']]";Navigo Semaine;2024-11-25;;['Musique', 'Cuisine'];[[48.89597641352797, 2.4196207841614847], [48.894340184201766, 2.386286975282057]];85.91339823554253;False;1
894;[['Robinson', 'Aéroport CDG', 'RER B', '18:30'], ['La Défense', 'Concorde', 'Métro 1', '13:00']];Navigo Mois;2024-12-01;;['Lecture', 'Voyages'];[[48.81182234929215, 2.3179820241759597], [48.81541931215979, 2.3114781682124774]];90.03189442515531;False;4
895;[['Trocadéro', 'Montparnasse', 'Métro 6', '15:30'], ['Trocadéro', 'Montparnasse', 'Métro 6', '17:00']];Navigo Semaine;2024-11-25;;['Voyages', 'Sport'];[[48.89436304416724, 2.377539946924965], [48.86453449070479, 2.252148463412127]];97.70315643482223;False;5
896;[['Saint-Lazare', 'Opéra', 'Métro 3', '18:00'], ['Nation', 'La Défense', 'RER A', '7:30']];Navigo Semaine;2024-11-25;;['Sport', 'Technologie et gadgets'];[[48.81356112637691, 2.3612261964620567], [48.84902114239081, 2.353027282329817]];23.27135146145235;False;2
897;[['Marne-la-Vallée', 'La Défense', 'RER A', '16:30'], ['Bastille', 'Invalides', 'Métro 8', '7:30']];Navigo Semaine;2024-11-25;;['Cinéma', 'Musique'];[[48.83235959118138, 2.284502732069342], [48.84423951204111, 2.2556565008623615]];20.11115195739361;False;1
898;"[['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '6:30'], [""Gare d'Austerlitz"", 'Versailles', 'RER C', '5:30']]";Navigo Mois;2024-12-01;;['Sport', 'Musique'];[[48.85169938359171, 2.393548710629272], [48.81915213956858, 2.255991117052323]];156.76607113499688;False;4
899;"[['Montparnasse', 'Charles de Gaulle - Étoile', 'Métro 6', '22:30'], ['Invalides', ""Musée d'Orsay"", 'RER C', '5:30']]";Ticket t+;;2.0;['Lecture', 'Musique'];[[48.81193130440454, 2.3086856782228473], [48.88129485093366, 2.382786023448322]];40.124334790623806;False;4
900;[['Opéra', 'Saint-Lazare', 'Métro 3', '6:00'], ['Saint-Lazare', 'Pont de Levallois', 'Métro 3', '11:30']];Ticket t+;;0.0;['Voyages', 'Sport'];[[48.83855145706403, 2.3989919616360744], [48.8415248199044, 2.360138157019283]];75.29785731983722;False;3
901;[['Balard', 'Opéra', 'Métro 8', '20:30'], ['Châtelet', 'Barbès', 'Métro 4', '19:30']];Navigo Semaine;2024-11-25;;['Voyages', 'Musique'];[[48.88018226095054, 2.3471972413235638], [48.82972962771687, 2.350413131832535]];22.78148412790297;False;2
902;[['Montparnasse', 'Porte de Clignancourt', 'Métro 4', '16:30'], ['République', 'Pont de Sèvres', 'Métro 9', '10:00']];Navigo Mois;2024-12-01;;['Voyages', 'Musique'];[[48.88466204764414, 2.407957414572842], [48.858672626023015, 2.3332404206768005]];60.769124500981626;False;2
903;"[['Charles de Gaulle - Étoile', 'Montparnasse', 'Métro 6', '20:30'], ['Luxembourg', ""Porte d'Orléans"", 'Bus 38', '18:00']]";Navigo Mois;2024-12-01;;['Musique', 'Sport'];[[48.870899263307216, 2.397886133765442], [48.86420790022969, 2.3717104206232165]];124.9506514297864;True;1
904;[['Gare du Nord', 'Bastille', 'Métro 5', '19:00'], ['La Motte-Picquet', 'Boulogne', 'Métro 10', '9:00']];Navigo Mois;2024-12-01;;['Jeux vidéo', 'Cinéma'];[[48.898504356434984, 2.3595681981661825], [48.89235815193488, 2.258680180765565]];67.07980123940581;False;2
905;"[['Balard', 'Invalides', 'Métro 8', '18:30'], [""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '22:00']]";Navigo Mois;2024-12-01;;['Cuisine', 'Voyages'];[[48.88126056325086, 2.2635558642688243], [48.87831491781075, 2.373846775908828]];148.15252663215517;False;1
906;[['Charles de Gaulle - Étoile', 'Trocadéro', 'Métro 6', '7:30'], ['Concorde', 'Nation', 'Métro 1', '15:30']];Navigo Semaine;2024-11-25;;['Musique', 'Cinéma'];[[48.8969956025335, 2.2590048779460705], [48.84492193667563, 2.40812393326521]];125.49239875838339;False;4
907;"[[""Musée d'Orsay"", ""Gare d'Austerlitz"", 'RER C', '13:00'], ['République', 'Gare du Nord', 'Métro 5', '6:00']]";Navigo Semaine;2024-11-25;;['Sport', 'Cinéma'];[[48.81093943813673, 2.3623034614283784], [48.87345195968195, 2.2615823720590535]];119.2670438864687;False;4
908;"[['République', ""Place d'Italie"", 'Métro 5', '10:30'], ['Marne-la-Vallée', 'Nation', 'RER A', '20:00']]";Ticket t+;;3.0;['Voyages', 'Technologie et gadgets'];[[48.854718192850676, 2.3880069453346087], [48.85193637720423, 2.411181569699828]];71.77741032171929;False;4
909;"[[""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '8:00'], ['Nation', 'Anvers', 'Métro 2', '18:30']]";Ticket t+;;0.0;['Randonnée et nature', 'Sport'];[[48.84650374645592, 2.3607467676159533], [48.814749929046386, 2.3917223803499965]];70.83223740768986;False;5
910;"[['Invalides', ""Gare d'Austerlitz"", 'RER C', '17:00'], ['Bastille', 'République', 'Métro 5', '7:00']]";Ticket t+;;4.0;['Cinéma', 'Jeux vidéo'];[[48.83687006885528, 2.375631354550045], [48.86295431784008, 2.3819795474114818]];5.0;False;1
911;"[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '11:00'], [""Chaussée d'Antin"", 'Pont de Sèvres', 'Métro 9', '7:30']]";Ticket t+;;3.0;['Musique', 'Randonnée et nature'];[[48.83932388368931, 2.2857170508462796], [48.89292734580173, 2.2759177097446734]];112.17548153743046;False;2
912;[['Montparnasse', 'Trocadéro', 'Métro 6', '17:00'], ['Montparnasse', 'Barbès', 'Métro 4', '11:00']];Navigo Semaine;2024-11-25;;['Jeux vidéo', 'Cuisine'];[[48.812275770455784, 2.393149884772099], [48.88553610110305, 2.3995500277595543]];154.88182580573218;False;2
913;[['Bastille', 'Opéra', 'Métro 8', '15:30'], ['Pont de Sèvres', 'Mairie de Montreuil', 'Métro 9', '18:30']];Ticket t+;;1.0;['Jeux vidéo', 'Voyages'];[[48.87641218147623, 2.3244580375869868], [48.88554008689638, 2.384510626758998]];108.51220950558486;False;4
914;[['Marne-la-Vallée', 'Charles de Gaulle - Étoile', 'RER A', '6:00'], ['Gare du Nord', 'Robinson', 'RER B', '18:30']];Ticket t+;;0.0;['Sport', 'Lecture'];[[48.81259426614662, 2.3337003369213134], [48.89739608152965, 2.361594472525025]];33.325201499687736;False;1
915;[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '9:00'], ['République', 'Opéra', 'Métro 3', '11:30']];Navigo Semaine;2024-11-25;;['Musique', 'Voyages'];[[48.870935516201804, 2.3399865501852677], [48.85862583358033, 2.3005846878824836]];131.9281398276606;False;5
916;[['Champs-Elysées', 'Bastille', 'Métro 1', '14:00'], ['Villejuif', 'La Courneuve', 'Métro 7', '17:30']];Ticket t+;;0.0;['Sport', 'Technologie et gadgets'];[[48.852490170545686, 2.3664259696608734], [48.83047183983767, 2.266944667914155]];123.53818469906943;False;4
917;"[[""Chaussée d'Antin"", 'République', 'Métro 9', '10:30'], ['Montparnasse', 'Mairie de Montrouge', 'Métro 4', '22:00']]";Navigo Mois;2024-12-01;;['Voyages', 'Technologie et gadgets'];[[48.886034129739556, 2.2534573579218566], [48.81911276590613, 2.3532271582195805]];76.30667785461765;False;1
918;[['Invalides', 'Versailles', 'RER C', '22:00'], ['Montparnasse', 'Charles de Gaulle - Étoile', 'Métro 6', '16:00']];Ticket t+;;0.0;['Cinéma', 'Art et artisanat'];[[48.88129585393149, 2.279829495722705], [48.89156835283939, 2.356350696992726]];134.50067547879812;False;3
919;"[[""Porte d'Orléans"", 'Gare du Nord', 'Bus 38', '11:00'], ['Boulogne', 'Odéon', 'Métro 10', '19:00']]";Navigo Mois;2024-12-01;;['Voyages', 'Musique'];[[48.81129011146226, 2.317905703084656], [48.820240132185255, 2.2713209300044372]];44.879806268609016;False;1
920;"[['Odéon', ""Gare d'Austerlitz"", 'Métro 10', '18:30'], ['République', ""Chaussée d'Antin"", 'Métro 9', '15:00']]";Navigo Semaine;2024-11-25;;['Cuisine', 'Art et artisanat'];[[48.81883593426574, 2.3689621222446373], [48.83197491213393, 2.307185320603941]];84.12659479018645;False;4
921;"[[""Musée d'Orsay"", 'Versailles', 'RER C', '21:00'], ['Invalides', ""Gare d'Austerlitz"", 'RER C', '15:00']]";Navigo Mois;2024-12-01;;['Musique', 'Lecture'];[[48.831286025538425, 2.412682098390986], [48.867335800015404, 2.341702819603013]];126.57084501411538;False;4
922;[['Bastille', 'Gare du Nord', 'Métro 5', '5:00'], ['Opéra', 'Pont de Levallois', 'Métro 3', '14:00']];Navigo Semaine;2024-11-25;;['Lecture', 'Voyages'];[[48.862530040816175, 2.3239996859022214], [48.880856263636424, 2.2625172093617376]];100.97145313225438;False;5
923;[['Invalides', 'Versailles', 'RER C', '22:30'], ['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '11:00']];Ticket t+;;4.0;['Sport', 'Lecture'];[[48.87676454024619, 2.3237037293682277], [48.83818668699524, 2.4031262495731207]];148.4120549184506;False;1
924;[['Trocadéro', 'Charles de Gaulle - Étoile', 'Métro 6', '22:00'], ['Montparnasse', 'Trocadéro', 'Métro 6', '12:30']];Navigo Semaine;2024-11-25;;['Voyages', 'Lecture'];[[48.898644771539615, 2.4182380284702885], [48.88859386710372, 2.3457950595821515]];22.842232782162156;False;4
925;[['La Défense', 'Concorde', 'Métro 1', '21:00'], ['République', 'Bobigny', 'Métro 5', '16:00']];Navigo Semaine;2024-11-25;;['Technologie et gadgets', 'Sport'];[[48.81786742240732, 2.3484904873241716], [48.87661016833338, 2.305651152726977]];151.3336867927184;False;3
926;"[['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '17:00'], ['Pont de Sèvres', ""Chaussée d'Antin"", 'Métro 9', '18:00']]";Navigo Mois;2024-12-01;;['Voyages', 'Cinéma'];[[48.892785708687384, 2.300051687143542], [48.87955815483508, 2.3411780001427855]];133.64590782331481;True;1
927;[['Châtelet', 'La Défense', 'RER A', '7:00'], ['Mairie de Montreuil', 'Trocadéro', 'Métro 9', '21:00']];Ticket t+;;2.0;['Sport', 'Cinéma'];[[48.861601482580404, 2.3387290416417517], [48.82848165656389, 2.308286594298177]];74.4768949206468;False;5
928;[['Châtelet', 'Montparnasse', 'Métro 4', '5:00'], ['Gare du Nord', 'Châtelet', 'Bus 38', '22:30']];Navigo Semaine;2024-11-25;;['Sport', 'Cuisine'];[[48.86242316979044, 2.261555281126414], [48.89740743268905, 2.2748365629555245]];32.47961163600334;False;3
929;"[['Pont de Sèvres', ""Chaussée d'Antin"", 'Métro 9', '20:30'], ['Invalides', 'Créteil', 'Métro 8', '12:30']]";Ticket t+;;0.0;['Cinéma', 'Sport'];[[48.87118166419546, 2.360756334527567], [48.83817395880924, 2.3611110971635125]];81.69149267118422;False;3
930;"[['Boulogne', 'La Motte-Picquet', 'Métro 10', '18:00'], [""Chaussée d'Antin"", 'République', 'Métro 9', '20:00']]";Navigo Mois;2024-12-01;;['Randonnée et nature', 'Musique'];[[48.837291649170545, 2.377975877239972], [48.84320585887279, 2.3103878411166927]];95.00438080933803;False;5
931;[['Trocadéro', 'République', 'Métro 9', '12:00'], ['Gambetta', 'République', 'Métro 3', '11:00']];Ticket t+;;1.0;['Sport', 'Jeux vidéo'];[[48.844003982800906, 2.4165431014986916], [48.82574274504988, 2.3015685424883685]];49.5683749812322;False;2
932;"[['Bastille', 'Gare du Nord', 'Métro 5', '14:00'], ['République', ""Chaussée d'Antin"", 'Métro 9', '11:30']]";Ticket t+;;1.0;['Jeux vidéo', 'Cinéma'];[[48.81961245744769, 2.384561002564825], [48.81757850550848, 2.305525128900594]];61.000473337564245;False;5
933;"[[""Gare de l'Est"", ""Place d'Italie"", 'Métro 7', '12:00'], ['Marne-la-Vallée', 'Châtelet', 'RER A', '18:30']]";Ticket t+;;0.0;['Musique', 'Cuisine'];[[48.86360516578045, 2.30303198718829], [48.844606253616, 2.2712932937689922]];67.45221743971499;False;1
934;"[['Trocadéro', ""Chaussée d'Antin"", 'Métro 9', '11:30'], ['Hôtel de Ville', 'Trocadéro', 'Bus 72', '5:00']]";Navigo Semaine;2024-11-25;;['Voyages', 'Cinéma'];[[48.85981784608662, 2.4060860924846246], [48.844583006412336, 2.3857508568911183]];50.44065538099447;False;4
935;"[['Gare du Nord', ""Place d'Italie"", 'Métro 5', '18:30'], ['Invalides', ""Gare d'Austerlitz"", 'RER C', '16:30']]";Navigo Mois;2024-12-01;;['Voyages', 'Cinéma'];[[48.816056183527536, 2.280574085412887], [48.81689214630387, 2.3877660493269572]];84.8458951606205;False;4
936;"[['Opéra', ""Place d'Italie"", 'Métro 7', '19:30'], ['Luxembourg', 'Châtelet', 'Bus 38', '5:30']]";Navigo Semaine;2024-11-25;;['Lecture', 'Voyages'];[[48.863062850058505, 2.3607958768238326], [48.89344358513918, 2.3178184982362486]];15.493709401004214;False;1
937;"[[""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '9:00'], ['Bobigny', 'Bastille', 'Métro 5', '14:00']]";Navigo Mois;2024-12-01;;['Cinéma', 'Lecture'];[[48.889882474713495, 2.361406327553957], [48.88797642409656, 2.374879828174397]];119.83361682700452;False;1
938;"[['Invalides', ""Gare d'Austerlitz"", 'RER C', '12:00'], ['Châtelet', 'Marne-la-Vallée', 'RER A', '14:30']]";Ticket t+;;3.0;['Sport', 'Voyages'];[[48.83348328118462, 2.265072140977177], [48.87245324939153, 2.2877719433926043]];124.77759720713298;False;5
939;"[['La Motte-Picquet', 'Odéon', 'Métro 10', '19:30'], ['La Motte-Picquet', ""Gare d'Austerlitz"", 'Métro 10', '13:30']]";Navigo Mois;2024-12-01;;['Voyages', 'Lecture'];[[48.84213279218676, 2.2795545022515777], [48.81815600662617, 2.32578898450563]];73.2792577847943;False;5
940;[['Châtelet', 'La Défense', 'RER A', '21:00'], ['Pont de Levallois', 'Gambetta', 'Métro 3', '10:00']];Navigo Semaine;2024-11-25;;['Jeux vidéo', 'Cuisine'];[[48.87281825997729, 2.276074448216258], [48.818737538335476, 2.3444827095689016]];23.779457677453145;False;2
941;"[[""Gare d'Austerlitz"", 'Odéon', 'Métro 10', '11:00'], ['Anvers', 'Nation', 'Métro 2', '18:00']]";Navigo Mois;2024-12-01;;['Cinéma', 'Voyages'];[[48.87711082841144, 2.383428592275377], [48.828143366434325, 2.4074490020657566]];70.0764129272679;False;3
942;[['Gare du Nord', 'Denfert-Rochereau', 'RER B', '16:00'], ['Nation', 'Concorde', 'Métro 1', '9:30']];Navigo Mois;2024-12-01;;['Sport', 'Jeux vidéo'];[[48.89446091241804, 2.3471351904846727], [48.83223041630315, 2.3163939739697996]];12.956497132932522;False;4
943;[['Nation', 'La Défense', 'RER A', '16:00'], ['La Courneuve', 'Opéra', 'Métro 7', '7:30']];Ticket t+;;3.0;['Musique', 'Cuisine'];[[48.86705999473637, 2.2790723060857565], [48.82302334691389, 2.3044779836026326]];101.67159947789332;False;2
944;[['Charles de Gaulle - Étoile', 'Nation', 'Métro 2', '12:00'], ['Invalides', 'Balard', 'Métro 8', '12:00']];Navigo Mois;2024-12-01;;['Sport', 'Lecture'];[[48.879605510921394, 2.355477549990472], [48.896130613563706, 2.3022918327366027]];56.067841705719616;False;3
945;[['Nation', 'Marne-la-Vallée', 'RER A', '22:00'], ['Marne-la-Vallée', 'Charles de Gaulle - Étoile', 'RER A', '11:00']];Navigo Mois;2024-12-01;;['Lecture', 'Voyages'];[[48.83953299590934, 2.3614747896791477], [48.85773512307484, 2.336186217840346]];79.17707093119631;False;1
946;[['Châtelet', 'Denfert-Rochereau', 'RER B', '14:00'], ['Créteil', 'Opéra', 'Métro 8', '12:30']];Navigo Semaine;2024-11-25;;['Cuisine', 'Voyages'];[[48.860883731570794, 2.3494871783466844], [48.86622258307207, 2.3929315697638023]];120.69133372476773;False;5
947;"[['Mairie de Montreuil', 'République', 'Métro 9', '17:00'], [""Gare d'Austerlitz"", 'Odéon', 'Métro 10', '19:00']]";Navigo Semaine;2024-11-25;;['Sport', 'Cinéma'];[[48.874455422559016, 2.3702907411902925], [48.86254804642846, 2.3570305086204137]];31.01125947041093;False;4
948;"[['Concorde', 'Bastille', 'Métro 1', '7:30'], [""Gare d'Austerlitz"", 'Versailles', 'RER C', '15:30']]";Ticket t+;;3.0;['Lecture', 'Voyages'];[[48.86079086687163, 2.40621956817393], [48.87696925508194, 2.2615667483225566]];123.31031537866043;False;5
949;[['Mairie de Montreuil', 'République', 'Métro 9', '19:00'], ['La Courneuve', 'Villejuif', 'Métro 7', '15:00']];Navigo Mois;2024-12-01;;['Cuisine', 'Voyages'];[[48.83738962239888, 2.3311462923400477], [48.85194838814741, 2.373977859998352]];82.01457359437809;False;3
950;"[[""Place d'Italie"", 'Villejuif', 'Métro 7', '10:00'], ['Anvers', 'Porte Dauphine', 'Métro 2', '6:30']]";Navigo Semaine;2024-11-25;;['Cuisine', 'Art et artisanat'];[[48.82943934977903, 2.2895709252977086], [48.81231236360421, 2.328649014095689]];32.55801515905628;False;2
951;"[[""Place d'Italie"", 'Opéra', 'Métro 7', '20:30'], ['La Défense', 'Charles de Gaulle - Étoile', 'RER A', '18:30']]";Navigo Mois;2024-12-01;;['Lecture', 'Musique'];[[48.82249676962312, 2.3703207561968127], [48.88202642623081, 2.2564323733864597]];106.55904835177721;False;1
952;[['Trocadéro', 'Mairie de Montreuil', 'Métro 9', '7:30'], ['Denfert-Rochereau', 'Châtelet', 'RER B', '14:00']];Ticket t+;;2.0;['Voyages', 'Cuisine'];[[48.828777168102924, 2.287357857437569], [48.83181089247721, 2.313279055589043]];73.75834079902101;False;4
953;[['République', 'Gambetta', 'Métro 3', '21:00'], ['Boulogne', 'La Motte-Picquet', 'Métro 10', '15:00']];Navigo Mois;2024-12-01;;['Musique', 'Voyages'];[[48.83343512009421, 2.370029267854008], [48.83874243651848, 2.267893750159802]];83.73343346714823;False;3
954;[['Anvers', 'Porte Dauphine', 'Métro 2', '7:00'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '13:00']];Ticket t+;;1.0;['Cuisine', 'Musique'];[[48.85956722306152, 2.3760904415820745], [48.886792179722434, 2.2931767845820112]];47.82290959499484;False;2
955;[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '21:30'], ['Châtelet', 'Marne-la-Vallée', 'RER A', '21:00']];Ticket t+;;1.0;['Cinéma', 'Voyages'];[[48.820556328929676, 2.3968366463809523], [48.882935953791815, 2.2582057021484383]];83.66960135390316;False;1
956;[['Châtelet', 'Aéroport CDG', 'RER B', '9:30'], ['Montparnasse', 'Charles de Gaulle - Étoile', 'Métro 6', '13:30']];Navigo Semaine;2024-11-25;;['Art et artisanat', 'Jeux vidéo'];[[48.84889711716023, 2.293058629983744], [48.86064206225597, 2.287555106848131]];34.324730279635375;False;2
957;[['Nation', 'Porte Dauphine', 'Métro 2', '14:30'], ['Opéra', 'République', 'Métro 3', '20:30']];Ticket t+;;2.0;['Art et artisanat', 'Voyages'];[[48.81646972600381, 2.2649158552755524], [48.83784973147711, 2.2592290021521206]];34.18633962212156;False;5
